,name,length,probability,prediction,vfam,pfam,diamond,label,score_euk_non_euk,pred_euk_non_euk,score_non_euk_virus,pred_non_euk_virus,score_virus_non_virus,pred_virus_non_virus,hybrid_probability,hybrid_prediction,tax_id,rank,tax_name,top_label,Class_x,Class_id_x,Prob_class_0_x,Prob_class_1_300k_full,Prob_class_2_x,Prob_class_3_x,Class_y,Class_id_y,Prob_class_0_y,Prob_class_1_3M_train,Prob_class_2_y,Prob_class_3_y,Class,Class_id,Prob_class_0,Prob_class_1_1M_combined,Prob_class_2,Prob_class_3,non_euk_label,micromonas_label,annotation_label,category
17660,NODE_520_length_4174_cov_43.5312_g394_i0,4174,0.999999811543,1.0,0.0,0.0,0.0,0.0,0.00842890896523,0.0,0.995460028983,1.0,0.00262257580043,0.0,0.0918090811235,False,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.00310218,0.945437,0.0112174,0.0402431,3.0,3.0,0.00834252,0.32551,0.0558118,0.610335,1.0,1.0,0.00229311,0.950719,0.0198941,0.0270939,False,True,with annotation,nonvirus
17667,NODE_527_length_4153_cov_74.5695_g400_i0,4153,0.805885979337,1.0,0.0,0.0,0.0,0.0,0.0179299444079,0.0,0.999916007579,1.0,0.416670695702,0.0,0.120206034826,False,38832,genus,Micromonas,Eukaryota,1.0,1.0,0.0283017,0.636942,0.116752,0.218004,3.0,3.0,0.00823558,0.0519193,0.0715382,0.868307,1.0,1.0,0.0152082,0.77671,0.0836801,0.124402,False,True,with annotation,nonvirus
17671,NODE_531_length_4147_cov_45.1779_g394_i1,4147,0.999999767383,1.0,0.0,0.0,0.0,0.0,0.00323930352608,0.0,0.993877433553,1.0,0.000976739176282,0.0,0.0569148730348,False,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.0038298,0.932133,0.0149801,0.0490571,3.0,3.0,0.00830902,0.290257,0.05436,0.647074,1.0,1.0,0.00287458,0.936014,0.0265557,0.0345562,False,True,with annotation,nonvirus
17676,NODE_536_length_4138_cov_25.9569_g404_i0,4138,0.999999967976,1.0,0.0,0.0,0.0,0.0,0.0414382078971,0.0,0.998817765212,1.0,0.00720479421428,0.0,0.203563765366,False,38832,genus,Micromonas,Eukaryota,1.0,1.0,0.00115214,0.990111,0.00253128,0.00620539,3.0,3.0,0.00811323,0.434799,0.060778,0.49631,1.0,1.0,0.00221609,0.961825,0.013864,0.0220949,False,True,with annotation,nonvirus
17717,NODE_578_length_4070_cov_23.7661_g268_i1,4070,0.711712662844,1.0,0.0,0.0,0.0,0.0,0.997836593719,1.0,0.243082127262,0.0,0.0106896264049,0.0,0.842717591604,True,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.0392986,0.706639,0.108251,0.145811,3.0,3.0,0.00790728,0.272776,0.0492072,0.670109,1.0,1.0,0.0152498,0.683601,0.124251,0.176898,False,True,with annotation,nonvirus
17734,NODE_596_length_4026_cov_19.1672_g449_i0,4026,0.999989979979,1.0,0.0,0.0,0.0,0.0,0.000369098935601,0.0,0.997705067027,1.0,0.00118464532462,0.0,0.0192118514782,False,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.00283903,0.969795,0.00882008,0.0185458,1.0,1.0,0.0033778,0.76987,0.0399852,0.186767,1.0,1.0,0.00201136,0.973529,0.00924091,0.0152184,False,True,with annotation,nonvirus
17743,NODE_606_length_4007_cov_85.6113_g454_i0,4007,0.999573004172,1.0,0.0,0.0,0.0,0.0,0.00020350059616,0.0,0.829926885575,1.0,1.24440204464e-05,0.0,0.0142623175625,False,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.00199514,0.939768,0.00561538,0.0526213,3.0,3.0,0.00806363,0.202838,0.0403808,0.748718,1.0,1.0,0.009672,0.778246,0.0757658,0.136316,False,True,with annotation,nonvirus
17744,NODE_607_length_4007_cov_78.8871_g454_i1,4007,0.999528741191,1.0,0.0,0.0,0.0,0.0,0.000320447448114,0.0,0.794540520097,1.0,1.14510516196e-05,0.0,0.0178968274963,False,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.00165009,0.946077,0.00442095,0.0478519,3.0,3.0,0.00771736,0.21919,0.0382188,0.734874,1.0,1.0,0.00970081,0.765656,0.0782722,0.146371,False,True,with annotation,nonvirus
17755,NODE_620_length_3979_cov_30.8496_g464_i0,3979,0.999954506957,1.0,0.0,0.0,0.0,0.0,8.14978687601e-06,0.0,0.241058746856,0.0,2.39693218194e-06,0.0,0.00285471822032,False,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.0123133,0.725704,0.030145,0.231837,3.0,3.0,0.00716278,0.282203,0.0543206,0.656314,1.0,1.0,0.00277545,0.949348,0.0147998,0.0330768,False,True,with annotation,nonvirus
17756,NODE_621_length_3977_cov_36.656_g465_i0,3977,0.999999999746,1.0,0.0,0.0,0.0,0.0,0.00911745963246,0.0,0.922498602689,1.0,0.000788800390728,0.0,0.0954853896161,False,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.000292839,0.990696,0.00290404,0.00610696,1.0,1.0,0.00817331,0.578996,0.0963304,0.3165,1.0,1.0,0.00117089,0.98216,0.00919185,0.0074771,False,True,with annotation,nonvirus
17766,NODE_634_length_3943_cov_18.4288_g476_i0,3943,0.611714743202,1.0,0.0,0.0,0.0,0.0,0.999974130673,1.0,0.246084766257,0.0,0.136097429779,0.0,0.782111832511,True,564608,no rank,Micromonas pusilla CCMP1545,Eukaryota,1.0,1.0,0.000322393,0.973795,0.00232832,0.0235546,3.0,3.0,0.000115779,0.0336462,0.0148381,0.9514,1.0,1.0,0.00140871,0.770795,0.0162961,0.2115,False,True,with annotation,nonvirus
17781,NODE_649_length_3913_cov_29.4158_g487_i0,3913,7.49678959687e-06,0.0,0.0,0.0,0.0,0.0,0.000201747140078,0.0,0.996767471065,1.0,0.00251046140835,0.0,3.88903054878e-05,False,296587,species,Micromonas commoda,Eukaryota,3.0,3.0,0.000809798,0.27483,0.0452976,0.679063,3.0,3.0,2.26011e-05,0.0202185,0.0135864,0.966173,3.0,3.0,0.000602664,0.116806,0.0145564,0.868035,False,True,with annotation,nonvirus
17796,NODE_664_length_3884_cov_26.4087_g500_i0,3884,0.528254564866,1.0,0.0,0.0,0.0,0.0,0.999992524133,1.0,0.041775261924,0.0,0.00926139012835,0.0,0.726808513781,True,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.00175984,0.648395,0.116969,0.232876,3.0,3.0,0.000170288,0.0926549,0.058457,0.848718,1.0,1.0,0.0025769,0.724157,0.0331224,0.240144,False,True,with annotation,nonvirus
17799,NODE_669_length_3881_cov_33.867_g504_i0,3881,0.999997322838,1.0,0.0,0.0,0.0,0.0,0.00339913719001,0.0,0.999885336466,1.0,0.0428508747114,0.0,0.0583020419022,False,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.000476685,0.880836,0.0226428,0.0960441,3.0,3.0,8.62579e-05,0.0935417,0.0126866,0.893685,1.0,1.0,0.00148288,0.842107,0.0153764,0.141034,False,True,with annotation,nonvirus
17805,NODE_675_length_3872_cov_28.9646_g509_i0,3872,0.951789532248,1.0,0.0,0.0,0.0,0.0,7.89785309809e-05,0.0,0.922802000649,1.0,5.77805704074e-06,0.0,0.00867011759205,False,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.000190883,0.918401,0.00628381,0.075124,3.0,3.0,7.88259e-05,0.0408879,0.00707709,0.951956,1.0,1.0,0.00120873,0.840769,0.0134523,0.14457,False,True,with annotation,nonvirus
17810,NODE_680_length_3867_cov_46.781_g513_i0,3867,0.999006276574,1.0,0.0,0.0,0.0,0.0,0.00683612570219,0.0,0.991252479411,1.0,0.00437182714627,0.0,0.0826397754349,False,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.00909333,0.793348,0.0566056,0.140953,3.0,3.0,0.00592914,0.293926,0.0431923,0.656952,1.0,1.0,0.00246308,0.909139,0.0178233,0.0705749,False,True,with annotation,nonvirus
17811,NODE_681_length_3865_cov_20.6979_g514_i0,3865,0.541505378015,1.0,0.0,0.0,0.0,0.0,0.999968584966,1.0,0.0274643560979,0.0,0.00776919640223,0.0,0.735858931185,True,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.0318035,0.625471,0.176387,0.166338,3.0,3.0,0.0139328,0.102722,0.145215,0.73813,1.0,1.0,0.0289065,0.489741,0.229899,0.251453,False,True,with annotation,nonvirus
17830,NODE_701_length_3833_cov_104.921_g525_i0,3833,0.998536342382,1.0,0.0,0.0,0.0,0.0,0.259743425653,0.0,0.985550605869,1.0,0.0107843159608,0.0,0.509277184065,True,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,2.93586e-05,0.97849,0.00318701,0.0182935,1.0,1.0,1.90779e-05,0.838254,0.00969043,0.152036,1.0,1.0,5.44549e-05,0.98491,0.000560335,0.0144752,False,True,with annotation,nonvirus
17832,NODE_703_length_3831_cov_102.06_g525_i1,3831,0.974706395467,1.0,0.0,0.0,0.0,0.0,0.0298257832149,0.0,0.960255894558,1.0,0.00375637872264,0.0,0.170503318588,False,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,2.28314e-05,0.983762,0.00253703,0.0136781,1.0,1.0,1.60186e-05,0.859948,0.00834569,0.131691,1.0,1.0,5.10683e-05,0.985539,0.000539707,0.0138704,False,True,with annotation,nonvirus
17839,NODE_710_length_3829_cov_18.4179_g531_i0,3829,0.564416528314,1.0,0.0,0.0,0.0,0.0,0.999986198663,1.0,0.060473530111,0.0,0.00816865120261,0.0,0.751271414744,True,564608,no rank,Micromonas pusilla CCMP1545,Eukaryota,1.0,1.0,0.0127078,0.713462,0.030014,0.243816,3.0,3.0,0.00340679,0.0110447,0.017997,0.967552,3.0,3.0,0.0109012,0.174848,0.128527,0.685724,False,True,with annotation,nonvirus
17843,NODE_715_length_3822_cov_26.0422_g535_i0,3822,0.714852175076,1.0,0.0,0.0,0.0,0.0,0.124095431102,0.0,0.912539793143,1.0,0.0125733022258,0.0,0.297842053512,False,38832,genus,Micromonas,Eukaryota,1.0,1.0,0.000981812,0.971899,0.0082621,0.0188566,1.0,1.0,0.00264173,0.680512,0.0295381,0.287308,1.0,1.0,0.000291528,0.993388,0.00199268,0.004328,False,True,with annotation,nonvirus
17867,NODE_739_length_3773_cov_18.4204_g181_i1,3773,0.440266177454,0.0,0.0,0.0,0.0,0.0,0.999905161511,1.0,0.0213442897432,0.0,0.0115686100485,0.0,0.663494101914,True,564608,no rank,Micromonas pusilla CCMP1545,Eukaryota,3.0,3.0,0.0417803,0.383745,0.0633033,0.511171,3.0,3.0,0.000871078,0.000202243,0.00615471,0.992772,3.0,3.0,0.0126809,0.0187627,0.150692,0.817864,False,True,with annotation,nonvirus
17872,NODE_744_length_3765_cov_98.6873_g553_i0,3765,0.00178840786289,0.0,0.0,0.0,0.0,0.0,0.0878921734347,0.0,0.594619444087,1.0,0.000708611606802,0.0,0.0125374261337,False,38832,genus,Micromonas,Eukaryota,3.0,3.0,0.0172332,0.093376,0.276353,0.613038,3.0,3.0,0.00359711,0.0130815,0.0548154,0.928506,3.0,3.0,0.0160784,0.126371,0.190834,0.666717,False,True,with annotation,nonvirus
17880,NODE_752_length_3754_cov_18.4382_g18_i1,3754,0.663381243812,1.0,0.0,0.0,0.0,0.0,0.99974358726,1.0,0.0683819107698,0.0,0.0118176699465,0.0,0.814377765174,True,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.00458936,0.915441,0.013992,0.065978,1.0,1.0,0.00361155,0.819971,0.0232062,0.153211,1.0,1.0,0.00161698,0.967395,0.0081934,0.0227942,False,True,with annotation,nonvirus
17921,NODE_798_length_3689_cov_12.9769_g589_i0,3689,0.5888901124,1.0,0.0,0.0,0.0,0.0,0.999088510391,1.0,0.253562132707,0.0,0.0301246360138,0.0,0.767041944865,True,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.00017372,0.76595,0.0293799,0.204496,3.0,3.0,2.92596e-05,0.314985,0.00928802,0.675697,1.0,1.0,0.000284242,0.901898,0.00558631,0.0922316,False,True,with annotation,nonvirus
17923,NODE_800_length_3688_cov_30.7236_g590_i0,3688,0.998589160699,1.0,0.0,0.0,0.0,0.0,0.00706280956284,0.0,0.999676741882,1.0,0.0308865805426,0.0,0.0839812185761,False,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.000803261,0.730056,0.0231343,0.246006,3.0,3.0,5.42104e-05,0.059124,0.0138433,0.926978,1.0,1.0,0.00310104,0.616034,0.0347978,0.346068,False,True,with annotation,nonvirus
17928,NODE_805_length_3683_cov_53.4333_g594_i0,3683,0.999999290053,1.0,0.0,0.0,0.0,0.0,4.62726503262e-05,0.0,0.908824541749,1.0,5.30025294668e-06,0.0,0.00680239792096,False,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.000599373,0.990415,0.00177904,0.00720704,1.0,1.0,0.00528612,0.758259,0.0386804,0.197775,1.0,1.0,0.000905898,0.988688,0.00371444,0.00669114,False,True,with annotation,nonvirus
17929,NODE_806_length_3683_cov_53.4079_g594_i1,3683,0.999999330601,1.0,0.0,0.0,0.0,0.0,5.25341199738e-05,0.0,0.902791885923,1.0,5.08669916102e-06,0.0,0.00724804006663,False,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.000541242,0.990926,0.00167168,0.00686154,1.0,1.0,0.00516771,0.760175,0.0381513,0.196506,1.0,1.0,0.000915013,0.988694,0.00373961,0.00665181,False,True,with annotation,nonvirus
17937,NODE_816_length_3672_cov_26.956_g603_i0,3672,2.09502120367e-05,0.0,0.0,0.0,0.0,0.0,0.114104913709,0.0,0.226403767885,0.0,2.90136973919e-05,0.0,0.00154613134521,False,296587,species,Micromonas commoda,Eukaryota,3.0,3.0,0.0146822,0.328512,0.077031,0.579775,3.0,3.0,0.00222269,0.00943426,0.0220857,0.966257,1.0,1.0,0.00258511,0.544825,0.027374,0.425216,False,True,with annotation,nonvirus
17947,NODE_826_length_3660_cov_27.8971_g612_i0,3660,0.997726446284,1.0,0.0,0.0,0.0,0.0,0.0255171491586,0.0,0.99999862388,1.0,0.971263232996,1.0,0.159559188232,False,564608,no rank,Micromonas pusilla CCMP1545,Eukaryota,1.0,1.0,0.0167807,0.921332,0.0276577,0.0342291,3.0,3.0,0.0083586,0.0596233,0.0591033,0.872915,1.0,1.0,0.00571801,0.89779,0.0363196,0.0601726,False,True,with annotation,nonvirus
17949,NODE_828_length_3658_cov_27.9381_g612_i1,3658,0.997667475121,1.0,0.0,0.0,0.0,0.0,0.0274551970968,0.0,0.999998438965,1.0,0.968004717677,1.0,0.165502740662,False,564608,no rank,Micromonas pusilla CCMP1545,Eukaryota,1.0,1.0,0.016571,0.922969,0.0272963,0.0331637,3.0,3.0,0.00839148,0.0593528,0.0595384,0.872717,1.0,1.0,0.00567353,0.899728,0.0354058,0.0591923,False,True,with annotation,nonvirus
17953,NODE_833_length_3647_cov_64.1041_g617_i0,3647,2.52696528828e-18,0.0,0.0,0.0,0.0,0.0,0.248512927083,0.0,0.907453752068,1.0,0.457832880164,0.0,7.92454125125e-10,False,296587,species,Micromonas commoda,Eukaryota,3.0,3.0,1.71407e-06,0.000194261,0.000361813,0.999442,3.0,3.0,8.7772e-08,2.8243e-07,1.44293e-05,0.999985,3.0,3.0,7.71469e-07,1.17412e-06,0.00027508,0.999723,False,True,with annotation,nonvirus
18020,NODE_901_length_3568_cov_24.3453_g664_i0,3568,0.727481150882,1.0,0.0,0.0,0.0,0.0,0.999978355659,1.0,0.0785210082669,0.0,0.0235372603959,0.0,0.852915825291,True,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.00781868,0.835204,0.0994725,0.0575046,3.0,3.0,0.00992991,0.0995417,0.0871347,0.803394,1.0,1.0,0.00875368,0.838521,0.0861684,0.0665572,False,True,with annotation,nonvirus
18027,NODE_909_length_3558_cov_33.6971_g671_i0,3558,0.999632839456,1.0,0.0,0.0,0.0,0.0,0.10440317332,0.0,0.999922819896,1.0,0.27572295842,0.0,0.323055476032,False,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.0434333,0.521136,0.190636,0.244795,3.0,3.0,0.00304057,0.00398431,0.00978648,0.983189,3.0,3.0,0.0115278,0.238983,0.189644,0.559845,False,True,with annotation,nonvirus
18032,NODE_914_length_3556_cov_29.439_g676_i0,3556,0.000421764027134,0.0,0.0,0.0,0.0,0.0,0.000747553577448,0.0,0.982824662789,1.0,0.025159617158,0.0,0.000561507976188,False,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.00364925,0.811485,0.016652,0.168214,1.0,1.0,0.00271702,0.513815,0.00821711,0.475251,1.0,1.0,0.00230846,0.881112,0.0133203,0.10326,False,True,with annotation,nonvirus
18033,NODE_915_length_3556_cov_29.4127_g676_i1,3556,0.000444058700935,0.0,0.0,0.0,0.0,0.0,0.000746352529497,0.0,0.982913508302,1.0,0.0257223373895,0.0,0.000575694654038,False,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.00346151,0.812706,0.0155175,0.168315,3.0,3.0,0.00281039,0.486063,0.00844743,0.502679,1.0,1.0,0.00236378,0.867788,0.0143388,0.11551,False,True,with annotation,nonvirus
18035,NODE_917_length_3555_cov_57.8263_g678_i0,3555,0.966409625049,1.0,0.0,0.0,0.0,0.0,0.00568867978157,0.0,0.998855465763,1.0,0.00113767360333,0.0,0.0741457678815,False,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.0142973,0.621479,0.0356569,0.328567,3.0,3.0,0.00374299,0.242091,0.0107023,0.743463,1.0,1.0,0.00548444,0.587506,0.055486,0.351523,False,True,with annotation,nonvirus
18051,NODE_934_length_3537_cov_45.8128_g688_i0,3537,0.554090467213,1.0,0.0,0.0,0.0,0.0,0.317756871396,0.0,0.980435238097,1.0,0.510720929475,1.0,0.419602256109,False,296587,species,Micromonas commoda,Eukaryota,3.0,3.0,4.00709e-05,0.000221748,0.00154413,0.998194,3.0,3.0,2.64781e-06,3.26926e-08,4.52293e-05,0.999952,3.0,3.0,1.64576e-07,6.13039e-10,0.000197098,0.999803,False,True,with annotation,nonvirus
18053,NODE_936_length_3536_cov_30.3298_g690_i0,3536,0.989496616382,1.0,0.0,0.0,0.0,0.0,0.000920144224641,0.0,0.998838053751,1.0,0.0138282119386,0.0,0.0301741544515,False,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.0101416,0.886119,0.0536741,0.0500648,3.0,3.0,0.0127393,0.210663,0.133637,0.642961,1.0,1.0,0.00454263,0.928396,0.0360272,0.0310337,False,True,with annotation,nonvirus
18056,NODE_939_length_3531_cov_30.6928_g692_i0,3531,0.995903513939,1.0,0.0,0.0,0.0,0.0,0.000797538217479,0.0,0.992738104129,1.0,0.000163931796046,0.0,0.0281828159219,False,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,3.52841e-05,0.969833,0.000995392,0.0291359,1.0,1.0,9.95628e-05,0.578144,0.0135594,0.408197,1.0,1.0,0.000179984,0.963885,0.00163766,0.0342978,False,True,with annotation,nonvirus
18063,NODE_947_length_3519_cov_315.645_g698_i0,3519,0.999999999584,1.0,0.0,0.0,0.0,0.0,2.90557422106e-06,0.0,0.999908097296,1.0,0.00778208250275,0.0,0.00170457449818,False,564608,no rank,Micromonas pusilla CCMP1545,Eukaryota,1.0,1.0,0.0197777,0.761773,0.0432627,0.175186,3.0,3.0,0.00295456,0.0198102,0.0103979,0.966837,1.0,1.0,0.00275539,0.915052,0.0218118,0.0603808,False,True,with annotation,nonvirus
18073,NODE_957_length_3510_cov_170.12_g705_i0,3510,0.962328164547,1.0,0.0,0.0,0.0,0.0,0.0398635435668,0.0,0.99997238145,1.0,0.160047328778,0.0,0.195861713239,False,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.0268804,0.750508,0.119715,0.102896,3.0,3.0,0.00986241,0.0654518,0.10642,0.818265,1.0,1.0,0.0114153,0.829232,0.0811842,0.0781684,False,True,with annotation,nonvirus
18075,NODE_959_length_3509_cov_52.3266_g706_i0,3509,0.815560460993,1.0,0.0,0.0,0.0,0.0,0.999065161151,1.0,0.267451058026,0.0,0.00665969240398,0.0,0.902661643912,True,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.000581906,0.988244,0.00129879,0.00987503,3.0,3.0,0.0072977,0.476593,0.0365795,0.47953,1.0,1.0,0.000287389,0.994079,0.000819592,0.0048137,False,True,with annotation,nonvirus
18092,NODE_977_length_3492_cov_45.3445_g721_i0,3492,0.996412420897,1.0,0.0,0.0,0.0,0.0,1.38848254325e-05,0.0,0.999779135784,1.0,0.0148397254543,0.0,0.00371954466608,False,38832,genus,Micromonas,Eukaryota,1.0,1.0,0.0524866,0.445509,0.211434,0.29057,3.0,3.0,0.010692,0.0687141,0.0506938,0.8699,1.0,1.0,0.0142931,0.672642,0.11813,0.194935,False,True,with annotation,nonvirus
18103,NODE_988_length_3482_cov_20.2393_g101_i1,3482,0.692921733313,1.0,0.0,0.0,0.0,0.0,0.991368041069,1.0,0.488327498446,0.0,0.0558059959345,0.0,0.828818714417,True,296587,species,Micromonas commoda,Eukaryota,3.0,3.0,0.0182358,0.331125,0.136892,0.513748,3.0,3.0,0.00304108,0.0303478,0.0294542,0.937157,3.0,3.0,0.00536578,0.178192,0.101084,0.715358,False,True,with annotation,nonvirus
18106,NODE_991_length_3479_cov_36.8014_g732_i0,3479,1.76841367644e-06,0.0,0.0,0.0,0.0,0.0,8.56447085447e-05,0.0,0.99695938902,1.0,0.011860725842,0.0,1.23067166176e-05,False,296587,species,Micromonas commoda,Eukaryota,3.0,3.0,0.00547757,0.100789,0.0463039,0.84743,3.0,3.0,0.000353957,0.000938406,0.000988248,0.997719,3.0,3.0,0.000816473,0.00984575,0.0218804,0.967457,False,True,with annotation,nonvirus
18113,NODE_999_length_3475_cov_18.4377_g738_i0,3475,0.434801230932,0.0,0.0,0.0,0.0,0.0,3.29540023079e-06,0.0,0.999999500838,1.0,0.241667754362,0.0,0.00119701465186,False,296587,species,Micromonas commoda,Eukaryota,2.0,2.0,0.0743548,0.265848,0.339833,0.319965,3.0,3.0,0.00175585,0.000495104,0.0184985,0.979251,3.0,3.0,0.0112963,0.0108557,0.235516,0.742332,False,True,with annotation,nonvirus
18120,NODE_1006_length_3468_cov_14.237_g743_i0,3468,0.821115073261,1.0,0.0,0.0,0.0,0.0,0.998636208148,1.0,0.180226436928,0.0,0.00916297549751,0.0,0.905535887315,True,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.00408315,0.952445,0.00770064,0.0357711,3.0,3.0,0.00621046,0.210656,0.0334168,0.749717,1.0,1.0,0.00816628,0.902645,0.0315366,0.0576519,False,True,with annotation,nonvirus
18121,NODE_1007_length_3466_cov_25.3131_g744_i0,3466,0.999984608342,1.0,0.0,0.0,0.0,0.0,0.000263377495713,0.0,0.999999051821,1.0,0.734460999479,1.0,0.0162287843629,False,38832,genus,Micromonas,Eukaryota,1.0,1.0,0.0276905,0.797875,0.077003,0.0974317,3.0,3.0,0.00622953,0.0374417,0.0372739,0.919055,1.0,1.0,0.0128937,0.749356,0.100329,0.137421,False,True,with annotation,nonvirus
18131,NODE_1018_length_3451_cov_62.1964_g753_i0,3451,0.999999998732,1.0,0.0,0.0,0.0,0.0,0.000342198609845,0.0,0.999998214116,1.0,0.746968703625,1.0,0.018498611013,False,38832,genus,Micromonas,Eukaryota,1.0,1.0,0.00112858,0.988179,0.00521222,0.00547997,3.0,3.0,0.0104185,0.331449,0.0753987,0.582734,1.0,1.0,0.000615968,0.98926,0.00206578,0.00805823,False,True,with annotation,nonvirus
18134,NODE_1021_length_3447_cov_28.4295_g756_i0,3447,0.70865134693,1.0,0.0,0.0,0.0,0.0,0.983595086488,1.0,0.302297775187,0.0,0.0160807405457,0.0,0.834880819563,True,296587,species,Micromonas commoda,Eukaryota,3.0,3.0,0.017808,0.398573,0.120537,0.463082,3.0,3.0,0.00569586,0.0913245,0.0304232,0.872556,3.0,3.0,0.0123859,0.117114,0.176072,0.694428,False,True,with annotation,nonvirus
18135,NODE_1022_length_3446_cov_21.2256_g757_i0,3446,0.683337829969,1.0,0.0,0.0,0.0,0.0,0.999937502968,1.0,0.114478269099,0.0,0.0490108884266,0.0,0.826616672577,True,564608,no rank,Micromonas pusilla CCMP1545,Eukaryota,1.0,1.0,0.00882653,0.932898,0.0176554,0.0406205,3.0,3.0,0.00908366,0.132456,0.114982,0.743478,1.0,1.0,0.0116001,0.888064,0.0480186,0.0523171,False,True,with annotation,nonvirus
18138,NODE_1025_length_3442_cov_108.092_g760_i0,3442,3.48742101288e-08,0.0,0.0,0.0,0.0,0.0,0.0827563119676,0.0,0.830074854723,1.0,0.000258393276901,0.0,5.37220719355e-05,False,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.0245104,0.472433,0.275023,0.228034,3.0,3.0,0.00729701,0.0454437,0.0993366,0.847923,3.0,3.0,0.0171688,0.0667234,0.364691,0.551417,False,True,with annotation,nonvirus
18141,NODE_1028_length_3437_cov_55.1901_g762_i0,3437,0.99999974311,1.0,0.0,0.0,0.0,0.0,2.83799798977e-06,0.0,0.999560963493,1.0,0.00235935342875,0.0,0.00168463564628,False,564608,no rank,Micromonas pusilla CCMP1545,Eukaryota,1.0,1.0,0.00274948,0.952999,0.00845104,0.0358002,1.0,1.0,0.00290799,0.930382,0.0121588,0.0545509,1.0,1.0,0.000519627,0.987619,0.00310218,0.00875894,False,True,with annotation,nonvirus
18145,NODE_1032_length_3434_cov_19.7591_g766_i0,3434,0.756422654606,1.0,0.0,0.0,0.0,0.0,0.970386139094,1.0,0.489189764305,0.0,0.0442447626629,0.0,0.856750873549,True,296587,species,Micromonas commoda,Eukaryota,3.0,3.0,0.0237076,0.314566,0.190299,0.471427,3.0,3.0,0.003748,0.0251443,0.0451871,0.925921,3.0,3.0,0.00707929,0.183172,0.13869,0.671059,False,True,with annotation,nonvirus
18150,NODE_1037_length_3428_cov_40.8358_g770_i0,3428,0.828752444032,1.0,0.0,0.0,0.0,0.0,0.998230693527,1.0,0.779826423581,1.0,0.0566771558211,0.0,0.909552707086,True,38832,genus,Micromonas,Eukaryota,1.0,1.0,0.0114785,0.714171,0.0953023,0.179048,3.0,3.0,0.0102449,0.37864,0.0882156,0.5229,1.0,1.0,0.0132844,0.679791,0.129553,0.177372,False,True,with annotation,nonvirus
18151,NODE_1038_length_3428_cov_22.7516_g771_i0,3428,0.871026492457,1.0,0.0,0.0,0.0,0.0,0.999994136147,1.0,0.446808368556,0.0,0.190794998088,0.0,0.933285264475,True,296587,species,Micromonas commoda,Eukaryota,1.0,1.0,0.0507422,0.46869,0.173548,0.30702,3.0,3.0,0.00739057,0.0227345,0.339765,0.630109,1.0,1.0,0.0137411,0.557027,0.163599,0.265633,False,True,with annotation,nonvirus
