,name,length,probability,prediction,vfam,pfam,diamond,label,score_euk_non_euk,pred_euk_non_euk,score_non_euk_virus,pred_non_euk_virus,score_virus_non_virus,pred_virus_non_virus,hybrid_probability,hybrid_prediction,tax_id,rank,tax_name,top_label,euk_label,micromonas_label,no_rank_label
139273,NODE_956_length_2313_cov_102.928_g613_i0,2313,4.88805455844e-05,0.0,0.0,0.0,0.0,0.0,0.984221205209,1.0,0.921082606294,1.0,0.0506102334637,0.0,0.00693608459337,False,68359,no rank,environmental samples,Archaea,True,False,no rank
37871,NODE_497_length_2765_cov_1315.98_g109_i1,2765,0.000174154964852,0.0,0.0,0.0,0.0,0.0,0.993885755506,1.0,0.00261044984047,0.0,0.000100216044509,0.0,0.0131563725554,False,131567,no rank,cellular organisms,N/A,True,False,no rank
18215,NODE_1105_length_3348_cov_23.0273_g822_i0,3348,0.668981704977,1.0,0.0,0.0,0.0,0.0,0.967960976946,1.0,0.838307447136,1.0,0.307887046858,0.0,0.804703786936,True,1783270,no rank,FCB group,Bacteria,True,False,no rank
45273,NODE_2872_length_2937_cov_46.9202_g1551_i1,2937,0.10248313902,0.0,0.0,0.0,0.0,0.0,0.0111652737004,0.0,0.169050434343,0.0,0.000190568650137,0.0,0.0338267985011,False,1,no rank,root,N/A,True,False,no rank
91294,NODE_8582_length_3086_cov_225.035_g5937_i2,3086,0.965068245666,1.0,0.0,0.0,0.0,0.0,0.998824891172,1.0,0.148325174263,0.0,0.00830636317029,0.0,0.981801500025,True,62672,no rank,SAR86 cluster,Bacteria,True,False,no rank
69334,NODE_12103_length_2121_cov_7.24589_g9539_i0,2121,0.951702898766,1.0,0.0,0.0,0.0,0.0,0.852623514879,1.0,0.464545610278,0.0,0.00205063498351,0.0,0.900802015243,True,52018,no rank,unclassified Actinobacteria (class),Bacteria,True,False,no rank
185049,NODE_2122_length_3935_cov_186.617_g492_i1,3935,0.000227753949664,0.0,0.0,0.0,0.0,0.0,0.992661607656,1.0,0.723143527578,1.0,0.0463419190902,0.0,0.0150360434232,False,131567,no rank,cellular organisms,N/A,True,False,no rank
151333,NODE_454_length_3253_cov_169.759_g322_i0,3253,0.420313827556,0.0,0.0,0.0,0.0,0.0,0.000761357029248,0.0,0.080403529674,0.0,1.18320589964e-07,0.0,0.0178887922203,False,68359,no rank,environmental samples,Archaea,True,False,no rank
199449,NODE_3284_length_3176_cov_37.7126_g2459_i0,3176,0.0287408499395,0.0,0.0,0.0,0.0,0.0,0.000600100071996,0.0,0.883787804615,1.0,4.37836678464e-05,0.0,0.00415299724511,False,1169540,no rank,Vitrella brassicaformis CCMP3155,Eukaryota,False,False,no rank
26356,NODE_4477_length_2603_cov_61.4623_g3324_i0,2603,0.995919357614,1.0,0.0,0.0,0.0,0.0,0.716578214487,1.0,0.701694951678,1.0,0.000981586314708,0.0,0.844780512945,True,78537,no rank,unclassified Actinobacteria (class) (miscellaneous),Bacteria,True,False,no rank
47729,NODE_5353_length_2164_cov_36.4462_g3395_i0,2164,0.143698715408,0.0,0.0,0.0,0.0,0.0,0.840393361691,1.0,0.0590878085404,0.0,0.0110481143196,0.0,0.34751035454,False,131567,no rank,cellular organisms,N/A,True,False,no rank
166771,NODE_2901_length_2199_cov_11.1007_g2235_i0,2199,0.00649273728108,0.0,0.0,0.0,0.0,0.0,0.640560033523,1.0,0.00862384712097,0.0,0.000571663633931,0.0,0.0644902163931,False,1655516,no rank,unclassified Pelagibacteraceae,Bacteria,True,False,no rank
171475,NODE_128_length_9159_cov_22.8_g98_i1,9159,5.09019677715e-08,0.0,0.0,0.0,0.0,0.0,0.99894972968,1.0,0.769652356373,1.0,0.500799049888,1.0,0.000225496135101,False,33634,no rank,Stramenopiles,Eukaryota,False,False,no rank
1056,NODE_1058_length_5260_cov_59.1771_g582_i1,5260,0.13388840222,0.0,0.0,0.0,0.0,0.0,0.721343037434,1.0,0.973853146286,1.0,0.0356427217281,0.0,0.310772371254,False,1783270,no rank,FCB group,Bacteria,True,False,no rank
108115,NODE_16120_length_2142_cov_42.4442_g12077_i0,2142,0.959608075971,1.0,0.0,0.0,0.0,0.0,0.998082594273,1.0,0.933446882471,1.0,0.602576893739,1.0,0.978656281822,True,1169540,no rank,Vitrella brassicaformis CCMP3155,Eukaryota,False,False,no rank
182619,NODE_11246_length_2022_cov_17.3371_g8164_i0,2022,0.000973104170355,0.0,0.0,0.0,0.0,0.0,0.127413975285,0.0,0.700295242764,1.0,0.00259920294139,0.0,0.0111349481683,False,1706432,no rank,unclassified Porticoccaceae,Bacteria,True,False,no rank
109399,NODE_17490_length_2065_cov_102.913_g13121_i1,2065,0.995759600574,1.0,0.0,0.0,0.0,0.0,0.000120203671004,0.0,0.0298625190344,0.0,3.69644871214e-09,0.0,0.0109404734553,False,1169540,no rank,Vitrella brassicaformis CCMP3155,Eukaryota,False,False,no rank
183223,NODE_312_length_7199_cov_25.804_g224_i0,7199,0.000866522972336,0.0,0.0,0.0,0.0,0.0,0.949425006389,1.0,0.909203884918,1.0,0.0908753476477,0.0,0.0286827226488,False,1706432,no rank,unclassified Porticoccaceae,Bacteria,True,False,no rank
21970,NODE_5056_length_2003_cov_16.9117_g3856_i0,2003,0.249832545756,0.0,0.0,0.0,0.0,0.0,0.931562106428,1.0,0.12211226643,0.0,0.0256766033733,0.0,0.482425675704,False,131567,no rank,cellular organisms,N/A,True,False,no rank
13504,NODE_3899_length_2251_cov_11.9499_g2917_i0,2251,0.00113805324112,0.0,0.0,0.0,0.0,0.0,0.965678145251,1.0,0.00882777517817,0.0,8.97046893041e-05,0.0,0.0331510654894,False,62672,no rank,SAR86 cluster,Bacteria,True,False,no rank
32075,NODE_3005_length_2903_cov_34.0639_g2326_i1,2903,0.0106545039108,0.0,0.0,0.0,0.0,0.0,0.996109589934,1.0,0.0615170342984,0.0,0.00418668623059,0.0,0.10301967541,False,1,no rank,root,N/A,True,False,no rank
140360,NODE_10490_length_2054_cov_50.4447_g7863_i0,2054,0.0128011811055,0.0,0.0,0.0,0.0,0.0,0.22774424409,0.0,0.00350332871865,0.0,3.84361588149e-05,0.0,0.0539944007683,False,1655516,no rank,unclassified Pelagibacteraceae,Bacteria,True,False,no rank
90589,NODE_7872_length_3198_cov_101.488_g5435_i0,3198,0.9847496857,1.0,0.0,0.0,0.0,0.0,0.444507696841,0.0,0.595526568417,1.0,0.000870497416642,0.0,0.661610772853,True,564608,no rank,Micromonas pusilla CCMP1545,Eukaryota,False,True,no rank
157750,NODE_4124_length_2353_cov_38.0039_g3134_i0,2353,0.00323482823064,0.0,0.0,0.0,0.0,0.0,1.90317421191e-05,0.0,0.999611694144,1.0,0.000447850667509,0.0,0.000248121777934,False,905079,no rank,Guillardia theta CCMP2712,Eukaryota,False,False,no rank
53886,NODE_15453_length_2241_cov_15.6327_g11626_i0,2241,0.0458252484771,0.0,0.0,0.0,0.0,0.0,0.987068654425,1.0,0.218074900637,0.0,0.00928697117665,0.0,0.212679727179,False,1,no rank,root,N/A,True,False,no rank
44794,NODE_2397_length_3194_cov_153.552_g1427_i0,3194,0.00657640003949,0.0,0.0,0.0,0.0,0.0,0.00111829724164,0.0,0.491632231648,0.0,0.000570736636373,0.0,0.00271189417642,False,1706432,no rank,unclassified Porticoccaceae,Bacteria,True,False,no rank
182536,NODE_11163_length_2029_cov_15.8191_g8105_i0,2029,0.211268463237,0.0,0.0,0.0,0.0,0.0,0.937843325939,1.0,0.311877447257,0.0,0.0430281230973,0.0,0.4451255084,False,62672,no rank,SAR86 cluster,Bacteria,True,False,no rank
118587,NODE_8286_length_2861_cov_20.366_g6082_i0,2861,0.00817105488976,0.0,0.0,0.0,0.0,0.0,0.991787452721,1.0,0.0154873573101,0.0,0.000387951671799,0.0,0.0900219401877,False,62672,no rank,SAR86 cluster,Bacteria,True,False,no rank
106466,NODE_14360_length_2254_cov_47.854_g10676_i0,2254,0.590944284315,1.0,0.0,0.0,0.0,0.0,6.28369830187e-07,0.0,0.931409698518,1.0,1.38172671118e-06,0.0,0.000609369805278,False,1169540,no rank,Vitrella brassicaformis CCMP3155,Eukaryota,False,False,no rank
45167,NODE_2768_length_2988_cov_41.0361_g1666_i0,2988,0.0547087249805,0.0,0.0,0.0,0.0,0.0,0.00183977668514,0.0,0.970780429425,1.0,0.0262516628681,0.0,0.0100325388957,False,1706432,no rank,unclassified Porticoccaceae,Bacteria,True,False,no rank
146985,NODE_6116_length_2822_cov_22.9133_g4476_i0,2822,0.065736447318,0.0,0.0,0.0,0.0,0.0,0.21527473688,0.0,0.998730886164,1.0,0.190794303795,0.0,0.118959641895,False,1783270,no rank,FCB group,Bacteria,True,False,no rank
205755,NODE_9730_length_2126_cov_32.6548_g7465_i0,2126,8.33733916297e-07,0.0,0.0,0.0,0.0,0.0,4.74777441688e-05,0.0,0.99348687542,1.0,0.00395176163292,0.0,6.29156622653e-06,False,33807,no rank,unclassified Alphaproteobacteria (miscellaneous),Bacteria,True,False,no rank
198579,NODE_2399_length_3566_cov_32.5016_g1790_i0,3566,0.312648837319,0.0,0.0,0.0,0.0,0.0,0.998311260992,1.0,0.130850827455,0.0,0.00237120972807,0.0,0.558677773884,True,1,no rank,root,N/A,True,False,no rank
192987,NODE_119_length_5717_cov_53.9553_g87_i0,5717,7.12593008375e-06,0.0,0.0,0.0,0.0,0.0,0.255814590862,0.0,0.56714277881,1.0,0.000627505318594,0.0,0.00135015439446,False,1706432,no rank,unclassified Porticoccaceae,Bacteria,True,False,no rank
116409,NODE_6004_length_3281_cov_27.0933_g4355_i0,3281,0.999929843497,1.0,0.0,0.0,0.0,0.0,0.000416857335601,0.0,0.996449308714,1.0,0.00134346335062,0.0,0.0204163681968,False,280463,no rank,Emiliania huxleyi CCMP1516,Eukaryota,False,False,no rank
79829,NODE_9020_length_2411_cov_15.1838_g7028_i0,2411,0.518576156158,1.0,0.0,0.0,0.0,0.0,0.995984223844,1.0,0.1610322224,0.0,0.0302246299617,0.0,0.718674940703,True,1706432,no rank,unclassified Porticoccaceae,Bacteria,True,False,no rank
108008,NODE_16008_length_2149_cov_71.1151_g11989_i0,2149,9.26325318912e-05,0.0,0.0,0.0,0.0,0.0,0.982694891232,1.0,0.047269171708,0.0,0.000409186555952,0.0,0.00954093893971,False,131567,no rank,cellular organisms,N/A,True,False,no rank
205772,NODE_9747_length_2125_cov_8.20483_g7479_i0,2125,0.901711443483,1.0,0.0,0.0,0.0,0.0,0.999193857444,1.0,0.463084878888,0.0,0.133221092638,0.0,0.949202051997,True,1169540,no rank,Vitrella brassicaformis CCMP3155,Eukaryota,False,False,no rank
6994,NODE_206_length_4592_cov_31.5014_g158_i0,4592,0.851581136961,1.0,0.0,0.0,0.0,0.0,0.999097780441,1.0,0.152487526722,0.0,0.123210152906,0.0,0.922395155995,True,1622208,no rank,Prochlorococcus marinus str. P0903-H212,Bacteria,True,False,no rank
65327,NODE_7947_length_3063_cov_15.2906_g5480_i1,3063,0.003467167352,0.0,0.0,0.0,0.0,0.0,0.715145787286,1.0,0.431320329982,0.0,0.000463505442313,0.0,0.049794880516,False,131567,no rank,cellular organisms,N/A,True,False,no rank
188755,NODE_5827_length_2689_cov_625.998_g2816_i1,2689,0.0698340356273,0.0,0.0,0.0,0.0,0.0,0.969678820985,1.0,0.779391865603,1.0,0.0566695895393,0.0,0.260224105977,False,118884,no rank,unclassified Gammaproteobacteria,Bacteria,True,False,no rank
11158,NODE_1492_length_3048_cov_45.0063_g256_i4,3048,1.01544418879e-06,0.0,0.0,0.0,0.0,0.0,0.984753690321,1.0,0.0136700150273,0.0,0.00100650238776,0.0,0.000999981205936,False,62672,no rank,SAR86 cluster,Bacteria,True,False,no rank
73427,NODE_2453_length_4071_cov_34.6427_g1874_i0,4071,4.40613539175e-05,0.0,0.0,0.0,0.0,0.0,0.729267057379,1.0,0.000493254938237,0.0,1.41568318655e-06,0.0,0.00566855307072,False,383630,no rank,unclassified Methylophilales,Bacteria,True,False,no rank
96197,NODE_13563_length_2534_cov_7.0601_g9426_i0,2534,0.936122180871,1.0,0.0,0.0,0.0,0.0,0.999823398363,1.0,0.0770606472542,0.0,0.0040930493873,0.0,0.967448634379,True,280463,no rank,Emiliania huxleyi CCMP1516,Eukaryota,False,False,no rank
46337,NODE_3939_length_2519_cov_82.6278_g2429_i0,2519,0.0871123497814,0.0,0.0,0.0,0.0,0.0,0.802437850706,1.0,0.0293316403962,0.0,0.000599412221612,0.0,0.264390330248,False,62672,no rank,SAR86 cluster,Bacteria,True,False,no rank
84740,NODE_1940_length_5502_cov_27.9069_g1359_i0,5502,0.993467823663,1.0,0.0,0.0,0.0,0.0,0.234760147728,0.0,0.962834060277,1.0,0.0148144223013,0.0,0.482935454327,False,564608,no rank,Micromonas pusilla CCMP1545,Eukaryota,False,True,no rank
23037,NODE_1052_length_5325_cov_56.13_g731_i0,5325,0.801197826848,1.0,0.0,0.0,0.0,0.0,0.996633254999,1.0,0.470097604393,0.0,0.0484554670899,0.0,0.893588494817,True,461836,no rank,Thecamonas trahens ATCC 50062,Eukaryota,False,False,no rank
176927,NODE_5837_length_2552_cov_28.7781_g4416_i0,2552,0.398135606854,0.0,0.0,0.0,0.0,0.0,0.932063664232,1.0,0.482696332768,0.0,0.01108597471,0.0,0.609169707541,True,1706432,no rank,unclassified Porticoccaceae,Bacteria,True,False,no rank
95418,NODE_12769_length_2605_cov_20.182_g8868_i0,2605,6.36511480375e-05,0.0,0.0,0.0,0.0,0.0,0.186526719404,0.0,0.989158058824,1.0,0.0293322368563,0.0,0.00344566972151,False,1706432,no rank,unclassified Porticoccaceae,Bacteria,True,False,no rank
39849,NODE_770_length_2803_cov_111.038_g510_i1,2803,0.71914275963,1.0,0.0,0.0,0.0,0.0,0.554485215042,1.0,0.063740024649,0.0,0.000695516442293,0.0,0.631469736186,True,1,no rank,root,N/A,True,False,no rank
53389,NODE_14932_length_2280_cov_15.1919_g11208_i0,2280,0.687534689449,1.0,0.0,0.0,0.0,0.0,0.99914562769,1.0,0.02018747942,0.0,0.00036193579097,0.0,0.828822827176,True,33634,no rank,Stramenopiles,Eukaryota,False,False,no rank
79794,NODE_8986_length_2414_cov_24.632_g7002_i0,2414,0.998984623657,1.0,0.0,0.0,0.0,0.0,7.29102136181e-07,0.0,0.9976689627,1.0,1.5056508835e-05,0.0,0.000853441165588,False,1169540,no rank,Vitrella brassicaformis CCMP3155,Eukaryota,False,False,no rank
117188,NODE_6820_length_3106_cov_11.1229_g4989_i0,3106,0.90557634956,1.0,0.0,0.0,0.0,0.0,0.994812146511,1.0,0.445848170915,0.0,0.0470299046428,0.0,0.949146117379,True,131567,no rank,cellular organisms,N/A,True,False,no rank
111503,NODE_893_length_6636_cov_92.2759_g650_i0,6636,1.60238174221e-08,0.0,0.0,0.0,0.0,0.0,0.993254228141,1.0,0.486925101917,0.0,0.0890627331852,0.0,0.000126157538045,False,131567,no rank,cellular organisms,N/A,True,False,no rank
199868,NODE_3715_length_3054_cov_13.4315_g2776_i0,3054,0.999837447824,1.0,0.0,0.0,0.0,0.0,0.00517768339228,0.0,0.408767854526,0.0,1.97480772738e-05,0.0,0.0719502727485,False,1169540,no rank,Vitrella brassicaformis CCMP3155,Eukaryota,False,False,no rank
190537,NODE_7634_length_2404_cov_773.642_g5483_i0,2404,0.128974386795,0.0,0.0,0.0,0.0,0.0,0.948321266315,1.0,0.50354333018,1.0,0.0149070146257,0.0,0.349727256312,False,655184,no rank,Candidatus Thioglobus,Bacteria,True,False,no rank
187291,NODE_4356_length_3003_cov_149.024_g3065_i0,3003,0.0969049988644,0.0,0.0,0.0,0.0,0.0,0.450443661123,0.0,0.567985472518,1.0,0.00151101288286,0.0,0.208926404434,False,133814,no rank,Marine Group II,Archaea,True,False,no rank
81406,NODE_20654_length_2070_cov_12.1935_g14418_i0,2070,0.000218866244199,0.0,0.0,0.0,0.0,0.0,0.79142874098,1.0,0.968308337045,1.0,0.0961959889517,0.0,0.0131611943261,False,745004,no rank,SAR92 clade,Bacteria,True,False,no rank
53757,NODE_15319_length_2251_cov_18.7372_g9435_i1,2251,0.0166768572393,0.0,0.0,0.0,0.0,0.0,0.776880012468,1.0,0.0057474170228,0.0,2.38531623839e-05,0.0,0.113824061867,False,62672,no rank,SAR86 cluster,Bacteria,True,False,no rank
68067,NODE_10779_length_2223_cov_9.26522_g8448_i0,2223,0.0417485176092,0.0,0.0,0.0,0.0,0.0,0.00400328379673,0.0,0.876094045488,1.0,0.000347756627581,0.0,0.012927921878,False,745002,no rank,OM182 clade,Bacteria,True,False,no rank
178719,NODE_7745_length_2274_cov_24.3781_g5912_i0,2274,0.968647071044,1.0,0.0,0.0,0.0,0.0,6.91434356391e-08,0.0,0.989129926897,1.0,1.00935371097e-06,0.0,0.000258796418858,False,1169540,no rank,Vitrella brassicaformis CCMP3155,Eukaryota,False,False,no rank
177647,NODE_6598_length_2433_cov_8.62069_g5022_i0,2433,0.573789895415,1.0,0.0,0.0,0.0,0.0,0.999995412261,1.0,0.0102697208368,0.0,0.0171942211807,0.0,0.757487467234,True,564608,no rank,Micromonas pusilla CCMP1545,Eukaryota,False,True,no rank
54965,NODE_16603_length_2161_cov_14.6049_g12544_i0,2161,0.971036545359,1.0,0.0,0.0,0.0,0.0,0.00584044935703,0.0,0.998693853105,1.0,0.0414576968243,0.0,0.0753079661589,False,280463,no rank,Emiliania huxleyi CCMP1516,Eukaryota,False,False,no rank
121164,NODE_1017_length_2627_cov_126.724_g801_i0,2627,0.0166927324316,0.0,0.0,0.0,0.0,0.0,0.0227895562171,0.0,0.98810792067,1.0,0.0497951777906,0.0,0.0195043575687,False,1245745,no rank,Beauveria bassiana D1-5,Eukaryota,False,False,no rank
66406,NODE_9057_length_2894_cov_13.0687_g6702_i0,2894,0.017335693309,0.0,0.0,0.0,0.0,0.0,0.972323060178,1.0,0.442940020337,0.0,0.00467301012213,0.0,0.129830252131,False,745004,no rank,SAR92 clade,Bacteria,True,False,no rank
7440,NODE_659_length_3241_cov_28.2439_g499_i0,3241,0.984752995695,1.0,0.0,0.0,0.0,0.0,0.959180200474,1.0,0.970186729871,1.0,0.636376996343,1.0,0.971882490751,True,131567,no rank,cellular organisms,N/A,True,False,no rank
63807,NODE_6381_length_3384_cov_28.9715_g4683_i0,3384,0.478255786539,0.0,0.0,0.0,0.0,0.0,0.991003225349,1.0,0.289863252252,0.0,0.0272214240674,0.0,0.688442464555,True,1706432,no rank,unclassified Porticoccaceae,Bacteria,True,False,no rank
58555,NODE_1028_length_7131_cov_39.7778_g760_i0,7131,3.68199246624e-06,0.0,0.0,0.0,0.0,0.0,0.744768271425,1.0,0.708921561255,1.0,0.125739019539,0.0,0.00165596834646,False,131567,no rank,cellular organisms,N/A,True,False,no rank
93663,NODE_10978_length_2789_cov_9.718_g6871_i1,2789,9.23828781328e-05,0.0,0.0,0.0,0.0,0.0,0.0112531055915,0.0,0.661375159093,1.0,0.00453886328649,0.0,0.00101960496393,False,1706432,no rank,unclassified Porticoccaceae,Bacteria,True,False,no rank
3463,NODE_3474_length_2567_cov_62.1397_g2653_i2,2567,0.00771605235074,0.0,0.0,0.0,0.0,0.0,0.967718830427,1.0,0.128273221573,0.0,0.00659473578624,0.0,0.0864116262801,False,1783270,no rank,FCB group,Bacteria,True,False,no rank
64317,NODE_6908_length_3268_cov_15.6614_g5064_i0,3268,0.946266658281,1.0,0.0,0.0,0.0,0.0,0.0021348215557,0.0,0.999401274185,1.0,0.146442468213,0.0,0.0449456389379,False,564608,no rank,Micromonas pusilla CCMP1545,Eukaryota,False,True,no rank
171654,NODE_313_length_6830_cov_45.3337_g238_i0,6830,2.80915644719e-06,0.0,0.0,0.0,0.0,0.0,0.169548850059,0.0,0.859839748055,1.0,0.00614648570461,0.0,0.000690137120619,False,1706432,no rank,unclassified Porticoccaceae,Bacteria,True,False,no rank
80923,NODE_20155_length_2094_cov_9.04757_g14060_i0,2094,0.999995908621,1.0,0.0,0.0,0.0,0.0,0.00272807752603,0.0,0.999302755017,1.0,0.386637906181,0.0,0.0522308947313,False,564608,no rank,Micromonas pusilla CCMP1545,Eukaryota,False,True,no rank
20382,NODE_3361_length_2320_cov_62.9046_g2519_i0,2320,0.00677893831388,0.0,0.0,0.0,0.0,0.0,0.0125954310408,0.0,0.999442129951,1.0,0.00609733094956,0.0,0.00924032737852,False,423536,no rank,Perkinsus marinus ATCC 50983,Eukaryota,False,False,no rank
174134,NODE_2895_length_3280_cov_31.8515_g2178_i0,3280,1.96694612732e-05,0.0,0.0,0.0,0.0,0.0,0.979928660965,1.0,0.0271133982716,0.0,0.00155706833946,0.0,0.00439029256968,False,62672,no rank,SAR86 cluster,Bacteria,True,False,no rank
98052,NODE_15482_length_2383_cov_9.20404_g2380_i1,2383,6.06403517447e-05,0.0,0.0,0.0,0.0,0.0,0.059027383106,0.0,0.751445865017,1.0,0.00106383422104,0.0,0.00189194113918,False,1706432,no rank,unclassified Porticoccaceae,Bacteria,True,False,no rank
134037,NODE_5720_length_2711_cov_105.914_g3878_i0,2711,0.000940926411027,0.0,0.0,0.0,0.0,0.0,0.0138367462841,0.0,0.390726958777,0.0,0.0002202943973,0.0,0.00360823502857,False,1783270,no rank,FCB group,Bacteria,True,False,no rank
49296,NODE_10634_length_2682_cov_16.3144_g7616_i1,2682,0.0663529572113,0.0,0.0,0.0,0.0,0.0,0.808516075949,1.0,0.923909912617,1.0,0.00373782011194,0.0,0.2316191542,False,745002,no rank,OM182 clade,Bacteria,True,False,no rank
199599,NODE_3441_length_3126_cov_129.529_g2568_i0,3126,0.999558615155,1.0,0.0,0.0,0.0,0.0,0.0289617372902,0.0,0.13224607945,0.0,1.19981528942e-05,0.0,0.170143921485,False,1169540,no rank,Vitrella brassicaformis CCMP3155,Eukaryota,False,False,no rank
165930,NODE_1977_length_2507_cov_22.5053_g1540_i0,2507,0.615302860278,1.0,0.0,0.0,0.0,0.0,0.999459987912,1.0,0.451971134166,0.0,0.0548389638406,0.0,0.784200605264,True,1,no rank,root,N/A,True,False,no rank
78194,NODE_7330_length_2652_cov_167.239_g5698_i2,2652,8.3057806638e-05,0.0,0.0,0.0,0.0,0.0,0.0696645328283,0.0,0.908258236021,1.0,0.0171160774317,0.0,0.00240544866858,False,1706432,no rank,unclassified Porticoccaceae,Bacteria,True,False,no rank
172231,NODE_923_length_4833_cov_132.058_g702_i0,4833,0.977646918866,1.0,0.0,0.0,0.0,0.0,0.0148729091293,0.0,0.921637525898,1.0,0.00138139049242,0.0,0.120583803991,False,280463,no rank,Emiliania huxleyi CCMP1516,Eukaryota,False,False,no rank
204648,NODE_8594_length_2210_cov_41.0659_g6520_i0,2210,0.847475106559,1.0,0.0,0.0,0.0,0.0,0.832852501451,1.0,0.0785713398123,0.0,1.49854084733e-05,0.0,0.840131991068,True,1169540,no rank,Vitrella brassicaformis CCMP3155,Eukaryota,False,False,no rank
183962,NODE_1045_length_5064_cov_137.219_g584_i3,5064,0.000136805770327,0.0,0.0,0.0,0.0,0.0,0.631888749436,1.0,0.53249855171,1.0,0.00317285179647,0.0,0.00929763556651,False,1706432,no rank,unclassified Porticoccaceae,Bacteria,True,False,no rank
202332,NODE_6220_length_2515_cov_104.974_g174_i5,2515,0.3942420252,0.0,0.0,0.0,0.0,0.0,0.287523679592,0.0,0.0191579542478,0.0,0.000150983627278,0.0,0.336680735617,False,62672,no rank,SAR86 cluster,Bacteria,True,False,no rank
192365,NODE_9482_length_2181_cov_25.6251_g6849_i0,2181,0.999941400364,1.0,0.0,0.0,0.0,0.0,3.44720082743e-06,0.0,0.268277117893,0.0,6.99667453294e-08,0.0,0.00185660949656,False,1169540,no rank,Vitrella brassicaformis CCMP3155,Eukaryota,False,False,no rank
104607,NODE_12372_length_2411_cov_9.87097_g9159_i1,2411,0.00018236733455,0.0,0.0,0.0,0.0,0.0,0.0185149725398,0.0,0.926011661023,1.0,0.00586841934052,0.0,0.00183753263681,False,1706432,no rank,unclassified Porticoccaceae,Bacteria,True,False,no rank
57484,NODE_19281_length_2003_cov_14.6309_g14627_i0,2003,0.91501928756,1.0,0.0,0.0,0.0,0.0,0.153899248211,0.0,0.999066469608,1.0,0.00845796860479,0.0,0.375260949812,False,6072,no rank,Eumetazoa,Eukaryota,False,False,no rank
138330,NODE_29_length_6363_cov_219.003_g18_i0,6363,0.001363506226,0.0,0.0,0.0,0.0,0.0,0.998823281949,1.0,0.0412338569726,0.0,0.00616723517572,0.0,0.0369039532247,False,33317,no rank,Protostomia,Eukaryota,False,False,no rank
204199,NODE_8127_length_2256_cov_23.537_g6133_i0,2256,0.921731082713,1.0,0.0,0.0,0.0,0.0,0.000372993564321,0.0,0.0847011078888,0.0,4.11696043327e-08,0.0,0.0185418381475,False,1169540,no rank,Vitrella brassicaformis CCMP3155,Eukaryota,False,False,no rank
